M|4439|255|47
M|4439|255|47
M|4440|253|47
mousebtn|LButton|Down|0
M|4440|253|47
mousebtn|LButton|Up|15
M|4440|253|31
M|4440|253|47
M|4440|253|47
M|4440|253|47
M|4438|253|47
M|4401|269|47
M|4338|288|47
M|4166|341|47
M|3737|529|46
M|3630|620|47
M|3623|639|47
M|3622|649|47
M|3626|656|47
M|3670|662|47
M|3712|657|47
M|3726|654|47
M|3748|645|46
M|3752|640|47
M|3753|639|47
mousebtn|LButton|Down|31
M|3753|639|16
M|3753|639|47
mousebtn|LButton|Up|0
M|3753|639|47
M|3753|639|47
M|3753|639|47
M|3780|611|46
M|3918|485|47
M|4216|295|47
M|4311|241|47
M|4329|224|47
M|4357|214|47
M|4372|210|47
M|4393|213|47
M|4412|231|46
M|4422|237|47
M|4426|240|47
M|4431|245|47
M|4431|245|47
M|4435|245|47
M|4435|245|47
M|4436|245|47
M|4437|245|46
M|4437|245|47
M|4437|245|47
M|4437|245|47
mousebtn|LButton|Down|16
M|4437|245|31
M|4437|245|47
mousebtn|LButton|Up|15
M|4437|245|32
M|4437|245|47
M|4437|245|46
M|4437|245|47
M|4435|245|47
M|4411|245|47
M|4370|244|47
M|4299|246|47
M|4191|271|47
M|3993|366|47
M|3769|536|46
M|3729|614|47
M|3729|620|47
M|3731|626|47
M|3743|626|47
M|3746|626|47
M|3747|626|47
M|3747|626|47
mousebtn|LButton|Down|0
M|3747|626|46
M|3747|626|47
mousebtn|LButton|Up|0
M|3747|626|47
M|3747|626|47
M|3749|625|47
M|3765|588|47
M|3923|449|47
M|4220|339|47
M|4335|294|46
M|4349|286|47
M|4359|277|47
M|4362|275|47
M|4375|271|47
M|4394|266|47
M|4415|266|47
M|4431|266|47
M|4434|266|46
M|4437|265|47
M|4442|259|47
M|4442|255|47
M|4442|255|47
M|4442|254|47
M|4442|254|47
mousebtn|LButton|Down|31
M|4442|254|16
M|4442|254|46
mousebtn|LButton|Up|16
M|4442|254|31
M|4442|254|47
M|4442|254|47
M|4442|254|47
M|4442|254|47
M|4437|254|47
M|4409|265|47
M|4321|303|46
M|4208|366|47
M|4105|433|47
M|3821|570|47
M|3772|602|47
M|3771|605|47
M|3759|615|47
M|3745|631|47
M|3739|639|46
M|3733|645|47
M|3731|647|47
mousebtn|LButton|Down|31
M|3731|647|16
M|3731|647|47
mousebtn|LButton|Up|16
M|3731|647|31
M|3731|647|47
M|3731|647|47
M|3731|647|46
M|3731|647|47
M|3763|605|47
M|3979|428|47
M|4216|307|47
M|4303|275|47
M|4329|267|47
M|4345|264|47
M|4371|258|46
M|4376|256|47
M|4396|256|47
M|4422|256|47
M|4423|255|47
M|4435|252|47
M|4442|251|47
M|4443|251|47
M|4443|251|46
mousebtn|LButton|Down|16
M|4443|251|31
M|4443|251|47
mousebtn|LButton|Up|0
M|4443|251|47
M|4443|251|47
M|4443|251|47
M|4434|252|47
M|4411|254|47
M|4355|268|46
M|4289|295|47
M|4200|341|47
M|3972|442|47
M|3817|534|47
M|3795|558|47
M|3770|591|47
M|3765|601|47
M|3761|609|46
M|3756|616|47
M|3751|624|47
M|3750|625|47
M|3747|627|47
M|3745|628|47
mousebtn|LButton|Down|0
M|3745|628|47
M|3745|628|47
mousebtn|LButton|Up|0
M|3745|628|46
M|3745|628|47
M|3745|627|47
M|3796|586|47
M|3881|533|47
M|4050|446|47
M|4240|374|47
M|4265|360|47
M|4281|348|46
M|4317|335|47
M|4335|323|47
M|4355|311|47
M|4367|304|47
M|4378|299|47
M|4403|295|47
M|4422|289|47
M|4435|280|46
M|4439|278|47
M|4445|274|47
M|4446|270|47
M|4447|265|47
M|4447|258|47
M|4447|258|47
M|4447|257|47
M|4447|257|46
mousebtn|LButton|Down|16
M|4447|257|31
mousebtn|LButton|Up|32
M|4447|257|15
M|4447|257|47
M|4447|257|47
M|4444|258|47
M|4430|262|47
M|4405|267|47
M|4353|275|46
M|4306|283|47
M|4252|297|47
M|4151|331|47
M|3999|394|47
M|3859|499|47
M|3801|581|47
M|3778|620|47
M|3761|643|46
M|3756|651|47
M|3754|652|47
M|3749|653|47
M|3746|654|47
M|3742|648|47
M|3741|638|47
mousebtn|LButton|Down|31
M|3741|637|16
M|3741|637|46
mousebtn|LButton|Up|0
M|3741|637|47
M|3741|637|47
M|3741|637|47
M|3741|637|47
M|3741|637|47
M|3741|637|47
M|3743|632|47
M|3781|596|46
M|3933|503|47
M|4135|411|47
M|4319|342|47
M|4391|318|47
M|4424|303|47
M|4443|295|47
M|4461|287|47
M|4465|282|46
M|4466|271|47
M|4466|264|47
M|4466|261|47
M|4464|255|47
M|4456|250|47
M|4451|249|47
M|4443|249|47
M|4440|249|46
M|4440|249|47
mousebtn|LButton|Down|0
M|4440|249|47
mousebtn|LButton|Up|0
M|4440|249|47
M|4440|249|47
M|4440|249|47
M|4433|254|47
M|4402|268|47
M|4348|283|46
M|4264|318|47
M|4041|413|47
M|3891|494|47
